,daily_index,A
5691,5691,당신을 위해 좋은 추억만 간직하세요.
5692,5692,마음에 솔직한 사람이에요.
5693,5693,기대를 조금씩 버려보세요.
5694,5694,자신을 사랑하며 기다리세요.
5695,5695,기다리는 거 힘들죠.
5696,5696,몸도 마음도 쉬세요.
5697,5697,기다려보셨나봐요.
5698,5698,뭐든 마음 먹는 대로 되지 않으니까요.
5699,5699,끝이 보이지 않아 더 힘들거예요.
5700,5700,자신에게 하는 말인가요.
5701,5701,기분 나쁠 거라 생각해요.
5702,5702,제가 힘이 되어 드릴게요.
5703,5703,싱숭생숭한 하루였나요.
5704,5704,혼자 사는 것보다 불편하겠죠.
5705,5705,추억이 남겠죠.
5706,5706,시간이 약이 될 거예요.
5707,5707,추억은 미화되기 마련이에요. 속박에서 벗어나세요.
5708,5708,다른일에 집중할 수 있으면 좋겠지만 쉽지 않지요.
5709,5709,생각하지 않는편이 맘 편할지도 몰라요.
5710,5710,천천히 지워질 거예요.
5711,5711,잘 먹고 잘 자요.
5712,5712,잠 못 드는 밤인가봐요.
5713,5713,다른 기회가 올 거예요.
5714,5714,긴 시간 만큼 힘들 겠지만 잘 이겨낼 수 있을 거예요.
5715,5715,괜찮아질 거예요.
5716,5716,긴 시간 만큼 힘들 겠지만 잘 이겨낼 수 있을 거예요.
5717,5717,긴 연애였던 만큼 아플까 걱정이에요.
5718,5718,제게 말씀해보세요.
5719,5719,천천히 보내도 돼요.
5720,5720,어느 결정을 하든 후회가 남기 마련이지요.
5721,5721,정량 다 채우면 괜찮아질 거예요.
5722,5722,후회하기 전에 연락해서 진심을 전해보세요.
5723,5723,꿈이 웬수네요.
5724,5724,피곤하겠어요.
5725,5725,진짜 잊으세요.
5726,5726,이제 정말 끝일거예요.
5727,5727,꿈은 무의식의 발현이죠.
5728,5728,은연 중에 생각했나봐요.
5729,5729,생각을 했나봐요.
5730,5730,무슨 일이 있었나봐요.
5731,5731,잊을 수 있을 거예요.
5732,5732,꿈에서 본다면 더 마음이 헛헛할 거예요.
5733,5733,꿈은 현실의 반대래요.
5734,5734,다른 생각을 해보는건 어떨까요.
5735,5735,싱숭생숭하겠어요.
5736,5736,꿈도 내 맘같으면 좋을텐데요.
5737,5737,정신차리세요.
5738,5738,꿈에 나왔나요.
5739,5739,여기까지였을 거예요.
5740,5740,마음 단단히 잡으세요.
5741,5741,또 다른 시작.
5742,5742,좋은 사람 만납시다.
5743,5743,갖고 노는 애들 제일 싫어요.
5744,5744,사랑 앞에선 진실된 모습이 좋아요.
5745,5745,사랑에는 유통기한이 있나봐요.
5746,5746,끝을 지날 수 있을 거예요.
5747,5747,끝이 보이고 있나요.
5748,5748,고민하고 있다면 그게 맞을거예요.
5749,5749,수고 많았어요.
5750,5750,끝을 지날 수 있을 거예요.
5751,5751,맘고생 많았어요.
5752,5752,수고했어요.
5753,5753,연애하면서 힘들었겠어요.
5754,5754,끝일지도 몰라요.
5755,5755,마음의 끝은 아니니까요.
5756,5756,언젠간 올 시기였을거예요.
5757,5757,그럴 수 있을 거예요.
5758,5758,후회하고 싶지 않다면 흔들리지 말아요.
5759,5759,그럴 수 있어요.
5760,5760,마음의 짐을 좀 덜었길 바라요.
5761,5761,무슨 일인지 말해주세요.
5762,5762,잘하고 있어요.
5763,5763,자연스런 현상이에요.
5764,5764,흔들리지 말아요.
5765,5765,시간이 흐르고 편안해질 거예요.
5766,5766,같이 잡았던 끈이었을 거예요.
5767,5767,쉬었다가 가세요.
5768,5768,괜찮은 사람이고 괜찮아질 거예요.
5769,5769,그렇게 생각하지 않을 거예요.
5770,5770,이별은 그런 거니까요.
5771,5771,그게 부담일 수도 있어요.
5772,5772,구멍이 메워질 수 있을 거예요.
5773,5773,척이 아니라면 좋겠네요.
5774,5774,현실의 벽에 부딪혔나봐요.
5775,5775,단순한 게 가장 좋을 때가 있습니다.
5776,5776,사랑은 재채기 같은 거니까요.
5777,5777,차단하고 살아요.
5778,5778,본인 마음 좀 지켜주세요.
5779,5779,알다가도 모르는게 인생이죠.
5780,5780,차단하고 보지 마세요. 눈에서 멀어집시다.
5781,5781,인연이 거기까지인가봐요.
5782,5782,천천히 잊어가요.
5783,5783,사랑했던 시간들이 말해주겠죠.
5784,5784,삶은 선택의 연속인 걸요.
5785,5785,당신에게는 선택권이 없네요.
5786,5786,구질구질해도 괜찮아요.
5787,5787,그대로인 건 없어요.
5788,5788,제자리 걸음이어도 괜찮아요.
5789,5789,마음이 약해 탈이네요.
5790,5790,마음이 약해 탈이네요.
5791,5791,더 사랑했나봐요.
5792,5792,아닐 거예요.
5793,5793,더 사랑했나봐요.
5794,5794,사람 속은 알기 힘들대요.
5795,5795,끝까지 멋있네요.
5796,5796,꿈은 현실의 반대래요.
5797,5797,나쁜 마음 버리세요.
5798,5798,재활용도 안되는 사람에 대한 기억으로 괴로워 말아요.
5799,5799,절대 나약하지 않아요.
5800,5800,잊으세요.
5801,5801,오늘로 돌아오세요.
5802,5802,나의 장점.
5803,5803,길지 않길 바랄게요.
5804,5804,배려심을 가져보세요.
5805,5805,나이에 상관이 없죠.
5806,5806,계륵.
5807,5807,XX놈아!
5808,5808,행복하길 바라면 보내주세요.
5809,5809,나대로 사는게 좋죠.
5810,5810,이 결심 변치마세요.
5811,5811,바보를 사랑하는 사람이 있을 거예요.
5812,5812,사랑해주는 사람이 있을 거예요.
5813,5813,이제 현실을 받아들이세요.
5814,5814,이제 같은 실수를 반복하지 않으면 돼요.
5815,5815,천천히 생각해보세요.
5816,5816,다행이에요.
5817,5817,슬프네요.
5818,5818,전 반짝반짝 보고 있어요.
5819,5819,마음도 추운가요.
5820,5820,마음도 추운가요.
5821,5821,좋은 사람이 찾아오려나봐요.
5822,5822,복잡하네요.
5823,5823,마음도 추운가요.
5824,5824,그래도 웃어 보아요.
5825,5825,그래도 웃어 보아요.
5826,5826,감기 조심하세요.
5827,5827,좋은 마음이네요.
5828,5828,화를 참는 연습을 해보세요.
5829,5829,당신의 소중한 추억.
5830,5830,빈 자리도 채워질 거예요.
5831,5831,믿게 할 남자가 생길 거예요.
5832,5832,당신.
5833,5833,세 가지 이상이죠.
5834,5834,일반화하기 어려워요.
5835,5835,무엇이든 물어보세요.
5836,5836,직접 물어보세요.
5837,5837,직접 물어보세요.
5838,5838,직접 물어보세요.
5839,5839,아직 모르겠어요. 인공지능에 성별을 만드는 사람이 되어 주세요
5840,5840,정확히 말해주세요.
5841,5841,조건도 중요한 요소니까요.
5842,5842,마음이 아프네요.
5843,5843,직접 물어보세요.
5844,5844,바람둥이랑은 이별하기 잘했어요.
5845,5845,후폭풍은 항상 오죠.
5846,5846,얼마 안 됐네요.
5847,5847,진지한 대화를 나눠보세요.
5848,5848,낭만적인 거 좋아하시는구나!
5849,5849,술 많이 드시면 더 무너져요.
5850,5850,밤에는 힘든가요.
5851,5851,나이 상관없어요.
5852,5852,마음이랑 머리가 따로 놀죠.
5853,5853,마음이랑 잘 인사해요.
5854,5854,하나씩 보내주세요.
5855,5855,시간이 지워줄 거예요.
5856,5856,발등이 얼른 아물길 바랄게요.
5857,5857,잘 지내길 바라요.
5858,5858,사랑은 사랑이에요.
5859,5859,더 좋은 시작이 있을 거예요.
5860,5860,하나 바꾸는 게 힘들지요.
5861,5861,궁금해하지마세요.
5862,5862,시간이 해결해줄 거예요.
5863,5863,사랑인 거예요.
5864,5864,다시는 그러지 않겠다고 솔직하게 이야기해보세요.
5865,5865,확인해달라고 해보세요.
5866,5866,옳소.
5867,5867,궁금해하지마세요.
5868,5868,당신은 좋은 사람이에요.
5869,5869,당신은 좋은 사람이에요.
5870,5870,더 좋은 사랑이 찾아 올 거예요.
5871,5871,잊지마세요.
5872,5872,당신.
5873,5873,이제 최선의 여자를 만날 차례예요.
5874,5874,멍청하지 않아요.
5875,5875,하나라도 있을 거니 열심히 찾아보세요.
5876,5876,잘 지내고 있을 거예요.
5877,5877,나 좋다는 사람 만나세요.
5878,5878,여유를 갖고 찾아보세요.
5879,5879,넓은 마음을 가져보세요.
5880,5880,그땐 그게 맞다고 생각했으니까요.
5881,5881,이상하지 않아요.
5882,5882,이 말 기억하세요.
5883,5883,천천히 생각해보세요.
5884,5884,잊을 수 있을 거예요.
5885,5885,자신이 알고 있겠죠.
5886,5886,시간이 대신 노력해줄 거예요.
5887,5887,당신을 탓하지 마세요.
5888,5888,기다리지 마세요.
5889,5889,잘했어요.
5890,5890,잘했어요.
5891,5891,하나씩 잊어가는 거죠.
5892,5892,바로 시작하세요.
5893,5893,벌 받을 거예요.
5894,5894,잊어버리세요.
5895,5895,잊어버리세요.
5896,5896,너무 아파하지 마세요.
5897,5897,다른 사람 만나요.
5898,5898,헤어진 기념일 따지지 마세요.
5899,5899,지금 힘들겠네요.
5900,5900,사람이니까요.
5901,5901,마음과 마음을 이어보고 싶어하는 사람이 만들었어요.
5902,5902,저는 위로봇입니다.
5903,5903,이제 그만 놓아주세요.
5904,5904,마음이 아플 뿐 살 수 있어요.
5905,5905,지금 옆에서 기뻐해주는 사람을 살펴보세요.
5906,5906,그렇게 잊어 가는 거예요.
5907,5907,나도 아프다.
5908,5908,직접 물어보세요.
5909,5909,아파하겠지요.
5910,5910,무슨 마음인지 알겠어서 더 마음이 아프네요.
5911,5911,무슨 마음인지 알겠어서 더 마음이 아프네요.
5912,5912,무슨 마음인지 알겠어서 더 마음이 아프네요.
5913,5913,다 지나갈 거예요.
5914,5914,억울함이 풀리길 바랄게요.
5915,5915,너무 늦지 않았을 거예요.
5916,5916,직접 물어보는 게 좋을 것 같아요.
5917,5917,여행을 떠나 보세요.
5918,5918,다른 생각을 해보세요.
5919,5919,그것도 좋은 방법이에요.
5920,5920,그것도 좋은 방법이에요.
5921,5921,쉬운 것부터 해결해보세요.
5922,5922,너무 사랑한 거였을 거예요.
5923,5923,이제 그만 잊으세요.
5924,5924,이제 그만 놓아주세요.
5925,5925,나약한 소리 그만하세요.
5926,5926,힘든 시간 보내고 있으신가봐요.
5927,5927,미안함이 남았나봐요.
5928,5928,애틋한 사랑을 하셨네요.
5929,5929,힘들어도 하루하루 견뎌봐요.
5930,5930,글로 정리하는 것도 좋은 방법이에요.
5931,5931,좋은 사람 만나보세요.
5932,5932,그렇게 잊어 가는 거예요.
5933,5933,연애에도 변화가 필요하죠.
5934,5934,자신에게 좀 더 여유로워지세요.
5935,5935,서로를 위한 선택이길 바랄게요.
5936,5936,자신을 탓하지 마세요.
5937,5937,자신을 비난하지 마세요.
5938,5938,결국 시간은 흐르고 일상으로 돌아갈 거예요.
5939,5939,지금 상황을 그대로 받아들이세요.
5940,5940,아무리 힘들어도 자신을 보듬어주세요.
5941,5941,원래 이별은 힘든 거예요.
5942,5942,조금만 더 버텨보세요.
5943,5943,지금은 힘들지만 아무렇지도 않아질 거예요.
5944,5944,지금 무슨 말을 해도 와닿지 않겠지만 잘 이겨낼 거라 믿어요.
5945,5945,휴가가 간절하겠네요.
5946,5946,힘내지 않아도 괜찮아요.
5947,5947,지금 무슨 말을 해도 와닿지 않겠지만 잘할 수 있을 거예요.
5948,5948,지금은 힘들겠지만 잘 버텨낼 수 있을 거예요.
5949,5949,심호흡 해보세요.
5950,5950,언제든 더 좋은 사람 만날 수 있어요.
5951,5951,나쁜 생각은 버리세요.
5952,5952,옥상 추워요 내려오세요.
5953,5953,덜 아팠으면 좋겠어요.
5954,5954,덜 힘들었으면 좋겠어요.
5955,5955,당신을 탓하지 마세요.
5956,5956,저한테 말해보세요.
5957,5957,억지로라도 긍정적인 감정을 끌어올려보세요.
5958,5958,공감되는 표현이에요.
5959,5959,억지로라도 긍정적인 생각을 해보세요.
5960,5960,답답했을만 해요.
5961,5961,억지로라도 긍정적인 감정을 끄집어보세요.
5962,5962,많이 힘들었죠.
5963,5963,자신에게는 너그러웠으면 합니다.
5964,5964,제가 풀어드릴게요.
5965,5965,좋은 선택하셨네요.
5966,5966,기억에서 지우는 편이 좋겠어요.
5967,5967,마음정리에 큰 도움이 될 거예요.
5968,5968,진심을 담아보세요.
5969,5969,감성적이네요.
5970,5970,천천히 지워질 거예요.
5971,5971,천천히 지워질 거예요.
5972,5972,안 보낼 편지 쓰지 마요.
5973,5973,보내지마요.
5974,5974,그렇게 해요.
5975,5975,해보세요.
5976,5976,그 또한 사랑이었을 거예요.
5977,5977,소식에 귀를 기울이지 마세요.
5978,5978,소식에 귀를 기울이지 마세요.
5979,5979,당신도 충분히 좋은 사람이었어요.
5980,5980,당신도 행복하세요.
5981,5981,직접 말해보세요.
5982,5982,산책 좀 해야겠네여.
5983,5983,준비가 더 힘들지요.
5984,5984,자주 생각하나요.
5985,5985,꿈조차 힘들겠지만 괜찮아질 거예요.
5986,5986,헤어짐은 항상 힘이 들죠.
5987,5987,딱 들어맞나봅니다.
5988,5988,딱 들어맞나봅니다.
5989,5989,딱 들어맞나봅니다.
5990,5990,펑펑 우세요.
5991,5991,혼자도 함께도 잘 지내는 게 좋죠.
5992,5992,항상 결과를 모르고 살죠.
5993,5993,한 숫자씩 지워보세요.
5994,5994,당신의 이야기.
5995,5995,글로 정리하는 것도 좋은 방법이에요.
5996,5996,지금은 우세요.
5997,5997,지금은 우세요.
5998,5998,지금은 마음껏 우세요.
5999,5999,지금은 우세요.
6000,6000,눈물 더 흘려도 돼요.
6001,6001,참지 마세요.
6002,6002,지금은 우세요.
6003,6003,화장하는 시간이 줄어들 거예요.
6004,6004,흥미를 가져보세요.
6005,6005,버리기가 힘든가요.
6006,6006,덜 사랑하고 더 사랑한거죠.
6007,6007,사랑했으니까요.
6008,6008,사람은 모두 영향을 주고 받죠.
6009,6009,혼자만의 시간을 보내보세요.
6010,6010,맘고생 많았어요.
6011,6011,전하지 못한 이야기 저에게 해주세요.
6012,6012,다 괜찮아질 거예요.
6013,6013,끝이라고 생각했을 때 더 좋은 시작이 기다리고 있을 거예요.
6014,6014,현실에 마주하는 순간 시작이 가능할 거예요.
6015,6015,잘했어요. 이별 후에는 확실한 거리두기가 필요해요.
6016,6016,내려놓는 게 가장 좋은 방법이죠.
6017,6017,언젠간 좋은 일로 돌아올 거예요.
6018,6018,언젠간 잊혀질거라 믿어요.
6019,6019,잊는 게 아니고 무덤덤해지는 것 같아요.
6020,6020,후폭풍은 언제나 옵니다.
6021,6021,빨간날일 뿐이죠.
6022,6022,이별 예약제.
6023,6023,왜 아니라고 하는지 살펴보세요.
6024,6024,"당신만 아픈 것도, 당신만 겪은 것도 아니에요."
6025,6025,시간이 흐르면서 무덤덤해지는 거죠.
6026,6026,당신의 마음도 그런가요.
6027,6027,즐거운 추석 보내세요!
6028,6028,다들 힘들죠.
6029,6029,다른 남자는 만나봐야 알죠.
6030,6030,힘든 시기가 다를 뿐 다 힘들 거예요.
6031,6031,재회는 한번 쯤 꿈꿎
6032,6032,깊은 사이였나요.
6033,6033,인연이 여기까지였나봐요.
6034,6034,똑같은 사람이 아니니까요.
6035,6035,너무 조급해하지 않는게 좋아요.
6036,6036,간절히 원한다면 지금 연락해보세요.
6037,6037,마음이 싱숭생숭할 거예요.
6038,6038,제가 수면위로 올라갈 수 있게 도와드릴게요.
6039,6039,충분한 대화 나누었길 바랍니다.
6040,6040,연락은 안 하는 게 좋겠죠.
6041,6041,충분한 대화를 나눠보는게 좋을 것 같아요.
6042,6042,달라지지 않는다면 이대로가 나을지도 몰라요.
6043,6043,달라지는게 없다면 지금이 좋을지도 몰라요.
6044,6044,많이 그리운가봐요.
6045,6045,섭섭하겠어요.
6046,6046,간절히 원한다면 진심을 전해보세요.
6047,6047,괜찮을 자신이 없다면 흔들리지 말아요.
6048,6048,마음이 허전하가봐요.
6049,6049,잘 생각했어요.
6050,6050,잘할 수 있을 거예요.
6051,6051,우울한 생각들을 멈추세요.
6052,6052,인생은 되돌이표인가봐요.
6053,6053,언젠간 찾아올 이별이에요.
6054,6054,마음의 준비를 하는게 좋을지도 몰라요.
6055,6055,좋지만은 않을 거예요.
